id,Internal Reference,Supplier / Supplier,Name,Brand,Model,description,Category,Unit of Measure,Can be Sold,Can be Purchased,Product Type,Procurement Method,Supply Method,Supplier / Supplier Pricelist / Unit Price,Supplier / Supplier Pricelist / Quantity,Supplier / Delivery Lead Time,seller_ids/min_qty
Product_00898,05V2086,M&C TechGroup Germany GmbH,"GE PVDF DN   4/6 - NPT 1/2""",M&C,,"Male connector DN4/6-NPT1/2"", material: PVDF.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,19.7,1,30,1
Product_00899,05V2087,M&C TechGroup Germany GmbH,"GE PVDF DN 10/12 - NPT 1/2""",M&C,,"Male connector DN10/12-NPT1/2"", material: PVDF.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,28.2,1,30,1
Product_00900,05V2088,M&C TechGroup Germany GmbH,"GE PVDF DN  8/10 - NPT 1/2""",M&C,,"Male connector DN8/10-NPT1/2"", material: PVDF.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,31.1,1,30,1
Product_00901,05V2090,M&C TechGroup Germany GmbH,"GE PP   DN   4/6 - NPT 1/8""",M&C,,"Male connector DN4/6-NPT1/8"", material: PP.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,2.41,1,30,1
Product_00902,05V2095,M&C TechGroup Germany GmbH,"GE PP   DN   6/8 - NPT 1/8""",M&C,,"Male connector DN6/8-NPT1/8"", material: PP.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,5.99,1,30,1
Product_00903,05V2100,M&C TechGroup Germany GmbH,"GE PP   DN 10/12 - NPT 1/8""",M&C,,"Male connector DN10/12-NPT1/8"", material: PP.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,14.1,1,30,1
Product_00904,05V2105,M&C TechGroup Germany GmbH,"GE PP   DN   4/6 - NPT 1/4""",M&C,,"Male connector DN4/6-NPT1/4"", material: PP.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,3.58,1,30,1
Product_00905,05V2110,M&C TechGroup Germany GmbH,"GE PP   DN   6/8 - NPT 1/4""",M&C,,"Male connector DN6/8-NPT1/4"", material: PP.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,6.3,1,30,1
Product_00906,05V2115,M&C TechGroup Germany GmbH,"GE PP   DN 10/12 - NPT 1/4""",M&C,,"Male connector DN10/12-NPT1/4"", material: PP.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,14.1,1,30,1
Product_00907,05V2120,M&C TechGroup Germany GmbH,"GE PP   DN   4/6 - NPT 3/8""",M&C,,"Male connector DN4/6-NPT3/8"", material: PP.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,7.06,1,30,1
Product_00908,05V2125,M&C TechGroup Germany GmbH,"GE PP   DN   6/8 - NPT 3/8""",M&C,,"Male connector DN6/8-NPT3/8"", material: PP.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,10.5,1,30,1
Product_00909,05V2130,M&C TechGroup Germany GmbH,"GE PP   DN 10/12 - NPT 3/8""",M&C,,"Male connector DN10/12-NPT3/8"", material: PP.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,14.4,1,30,1
Product_00910,05V3000,M&C TechGroup Germany GmbH,"GE PVDF DN   4/6 - M10 x 1,5",M&C,,"Male connector DN4/6-M10x1,5 PV.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,14.1,1,30,1
Product_00911,05V3015,M&C TechGroup Germany GmbH,VS PVDF  DN 4/6,M&C,,"Union DN4/6, material PVDF.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,10,1,30,1
Product_00912,05V3020,M&C TechGroup Germany GmbH,VS PVDF  DN 6/8,M&C,,"Union DN6/8, material PVDF.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,17.3,1,30,1
Product_00913,05V3025,M&C TechGroup Germany GmbH,VS PVDF  DN 10/12,M&C,,"Union DN10/12, material PVDF.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,29.1,1,30,1
Product_00914,05V3030,M&C TechGroup Germany GmbH,VS PP DN  4/6,M&C,,"Unions DN4/6, material PP.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,3.37,1,30,1
Product_00915,05V3035,M&C TechGroup Germany GmbH,VS PP DN  6/8,M&C,,"Unions DN6/8, material PP.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,5.62,1,30,1
Product_00916,05V3040,M&C TechGroup Germany GmbH,VS PP DN 10/12,M&C,,"Union DN10/12, material PP.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,14.3,1,30,1
Product_00917,05V3115,M&C TechGroup Germany GmbH,VS PVDF  DN 4/6 - D6,M&C,,"Union DN4/6 - D6, material PVDF.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,26.7,1,30,1
Product_00919,05V3120,M&C TechGroup Germany GmbH,VS PVDF  DN 6/8 - D8,M&C,,"Union DN6/8-D8, material PVDF.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,34.7,1,30,1
Product_00920,05V3125,M&C TechGroup Germany GmbH,VS PVDF  DN 10/12 - D12,M&C,,"Union DN10/12-D12, material PVDF.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,58.4,1,30,1
Product_00921,05V3128,M&C TechGroup Germany GmbH,VS PVDF  DN 4/6 - D12,M&C,,"Union DN4/6-D12, material PVDF.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,63.9,1,30,1
Product_00923,05V3130,M&C TechGroup Germany GmbH,VS PP DN  4/6 - D6,M&C,,"Union DN4/6-D6, material PP.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,4.13,1,30,1
Product_00924,05V3135,M&C TechGroup Germany GmbH,VS PP DN 6/8 - D8,M&C,,"Union DN6/8-D8, material PP.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,6.72,1,30,1
Product_00926,05V3140,M&C TechGroup Germany GmbH,VS PP DN 10/12 - D12,M&C,,"Union DN10/12-D12, material PP.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,15.6,1,30,1
Product_00927,05V3150,M&C TechGroup Germany GmbH,VS PP DN  4/6 - D12,M&C,,"Union DN4/6-D12, material PP.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,19.6,1,30,1
Product_00928,05V3160,M&C TechGroup Germany GmbH,WV PP   DN4/6 - D6,M&C,,"Union elbow DN4/6-D6, material PP.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,4.89,1,30,1
Product_00929,05V3165,M&C TechGroup Germany GmbH,WV PP   DN4/6 - D12,M&C,,"Union elbow DN4/6-D12, material PP.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,38,1,30,1
Product_00930,05V3180,M&C TechGroup Germany GmbH,WV PVDF DN4/6 - D6,M&C,,"Union elbow DN4/6-D6, material: PVDF.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,39.6,1,30,1
Product_00931,05V3185,M&C TechGroup Germany GmbH,WV PVDF DN4/6 - D12,M&C,,"Union elbow DN4/6-D12, material PVDF.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,74,1,30,1
Product_00932,05V3190,M&C TechGroup Germany GmbH,VS PVDF  DN 6/8 - D6,M&C,,"Union DN6/8-D6, material PVDF.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,35.1,1,30,1
Product_00933,05V3215,M&C TechGroup Germany GmbH,SV PVDF DN  4/6,M&C,,"Bulkhead union DN4/6, material: PVDF.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,14.1,1,30,1
Product_00934,05V3220,M&C TechGroup Germany GmbH,SV PVDF DN  6/8,M&C,,"Bulkhead union DN6/8, material: PVDF.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,22,1,30,1
Product_00935,05V3225,M&C TechGroup Germany GmbH,SV PVDF DN 10/12,M&C,,"Bulkhead union DN10/12, material: PVDF.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,30.4,1,30,1
Product_00936,05V3230,M&C TechGroup Germany GmbH,SV PP   DN  4/6,M&C,,"Bulkhead union DN4/6, material: PP.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,4.13,1,30,1
Product_00937,05V3235,M&C TechGroup Germany GmbH,SV PP   DN  6/8,M&C,,"Bulkhead union DN6/8, material: PP.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,6.63,1,30,1
Product_00938,05V3240,M&C TechGroup Germany GmbH,SV PP   DN 10/12,M&C,,"Bulkhead union DN10/12, DN10/12, material: PP.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,13.7,1,30,1
Product_00939,05V3350,M&C TechGroup Germany GmbH,WV PVDF DN4/6,M&C,,"Union elbow DN4/6, material: PVDF.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,22.2,1,30,1
Product_00940,05V3355,M&C TechGroup Germany GmbH,WV PVDF DN6/8,M&C,,"Union elbow DN6/8, material: PVDF.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,23.7,1,30,1
Product_00941,05V3365,M&C TechGroup Germany GmbH,WV PVDF DN10/12,M&C,,Union elbow DN10/12 material: PVDF.,Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,32.6,1,30,1
Product_00942,05V3500,M&C TechGroup Germany GmbH,VS PP DN 4/6 - 6/8,M&C,,"Union DN4/6-DN6/8, material PP.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,7.55,1,30,1
Product_00943,05V3505,M&C TechGroup Germany GmbH,VS PVDF  DN 4/6 - 6/8,M&C,,"Union DN4/6-DN6/8, material PVDF.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,19.2,1,30,1
Product_00944,05V3510,M&C TechGroup Germany GmbH,VS PVDF  DN 4/6 - 8/10,M&C,,"Union DN4/6-DN8/10, material PVDF.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,30,1,30,1
Product_00945,05V3515,M&C TechGroup Germany GmbH,VS PVDF  DN 4/6 - 10/12,M&C,,"Union DN4/6-DN10/12, material PVDF.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,33.4,1,30,1
Product_00946,05V3520,M&C TechGroup Germany GmbH,VS PVDF  DN 6/8 - 8/10,M&C,,"Union DN6/8-DN8/10, material PVDF.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,30,1,30,1
Product_00947,05V3800,M&C TechGroup Germany GmbH,"GA PP   DN   4/6 - G   1/4""",M&C,,"Female connector G1/4""i-DN4/6 PP.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,4.89,1,30,1
Product_00948,05V3900,M&C TechGroup Germany GmbH,"GA PVDF DN   4/6 - G   1/4""",M&C,,"Female connector G1/4""i-DN4/6, material PVDF.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,32.5,1,30,1
Product_00949,05V3910,M&C TechGroup Germany GmbH,"GA PVDF DN   4/6 - G   1/8""",M&C,,"Female connector G1/8""i-DN4/6, material: PVDF.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,30.5,1,30,1
Product_00950,05V3915,M&C TechGroup Germany GmbH,"GA PVDF DN 10/12 - G   1/4""",M&C,,"Adaptor G1/4""i-DN10/12 material PVDF.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,31.9,1,30,1
Product_00951,05V4045,M&C TechGroup Germany GmbH,"WE PVDF DN   4/6 - G   1/8""",M&C,,"Male elbow connector DN4/6-G1/8"", material: PVDF.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,7.19,1,30,1
Product_00952,05V4050,M&C TechGroup Germany GmbH,"WE PVDF DN   6/8 - G   1/8""",M&C,,"Elbow male connector DN6/8-G1/8"", material: PVDF.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,12.3,1,30,1
Product_00953,05V4055,M&C TechGroup Germany GmbH,"WE PVDF DN 10/12 - G   1/8""",M&C,,"Elbow male connector DN10/12-G1/8"", material: PVDF.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,25.4,1,30,1
Product_00954,05V4060,M&C TechGroup Germany GmbH,"WE PVDF DN   4/6 - G   1/4""",M&C,,"Elbow male connector DN4/6-G1/4"", material: PVDF.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,11.4,1,30,1
Product_00955,05V4065,M&C TechGroup Germany GmbH,"WE PVDF DN   6/8 - G   1/4""",M&C,,"Elbow male connector DN6/8-G1/4"", material: PVDF.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,13.5,1,30,1
Product_00956,05V4066,M&C TechGroup Germany GmbH,"WE PVDF DN   8/10- G   1/4""",M&C,,"Elbow male connector DN8/10-G1/4"", material: PVDF.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,16.8,1,30,1
Product_00957,05V4070,M&C TechGroup Germany GmbH,"WE PVDF DN 10/12 - G   1/4""",M&C,,"Elbow male connector DN10/12-G1/4"", material: PVDF.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,22.7,1,30,1
Product_00958,05V4075,M&C TechGroup Germany GmbH,"WE PVDF DN   4/6 - G   3/8""",M&C,,"Elbow male connector DN4/6-G3/8"", material: PVDF.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,14.1,1,30,1
Product_00959,05V4080,M&C TechGroup Germany GmbH,"WE PVDF DN   6/8 - G   3/8""",M&C,,"Elbow male connector DN6/8-G3/8"", material: PVDF.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,19,1,30,1
Product_00960,05V4085,M&C TechGroup Germany GmbH,"WE PVDF DN 10/12 - G   3/8""",M&C,,"Elbow male connector DN10/12-G3/8"", material: PVDF.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,26.2,1,30,1
Product_00961,05V4087,M&C TechGroup Germany GmbH,"WE PVDF DN 10/12 - G   1/2""",M&C,,"Elbow male connector DN10/12-G1/2"", material: PVDF.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,28.2,1,30,1
Product_00962,05V4090,M&C TechGroup Germany GmbH,"WE PP   DN   4/6 - G   1/8""",M&C,,"Elbow male connector DN4/6-G1/8"", material: PP.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,3.37,1,30,1
Product_00963,05V4095,M&C TechGroup Germany GmbH,"WE PP   DN   6/8 - G   1/8""",M&C,,"Elbow male connector DN6/8-G1/8"", material: PP.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,6.51,1,30,1
Product_00964,05V4100,M&C TechGroup Germany GmbH,"WE PP   DN 10/12 - G   1/8""",M&C,,"Elbow male connector DN10/12-G1/8"", material: PP.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,22.4,1,30,1
Product_00965,05V4110,M&C TechGroup Germany GmbH,"WE PP   DN   4/6 - G   1/4""",M&C,,"Elbow male connector DN4/6-G1/4"", material: PP.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,3.99,1,30,1
Product_00966,05V4115,M&C TechGroup Germany GmbH,"WE PP   DN   6/8 - G   1/4""",M&C,,"Elbow male connector DN6/8-G1/4"", material: PP.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,8.29,1,30,1
Product_00967,05V4120,M&C TechGroup Germany GmbH,"WE PP   DN 10/12 - G   1/4""",M&C,,"Elbow male connector DN10/12-G1/4"", material: PP.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,22.6,1,30,1
Product_00968,05V4125,M&C TechGroup Germany GmbH,"WE PP   DN   4/6 - G   3/8""",M&C,,"Elbow male connector DN4/6-G3/8"", material: PP.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,7.3,1,30,1
Product_00969,05V4130,M&C TechGroup Germany GmbH,"WE PP   DN   6/8 - G   3/8""",M&C,,"Elbow male connector DN6/8-G3/8"", material: PP.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,11.2,1,30,1
Product_00970,05V4135,M&C TechGroup Germany GmbH,"WE PP   DN 10/12 - G   3/8""",M&C,,"Elbow male connector DN10/12-G3/8"", material: PP.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,22.8,1,30,1
Product_00971,05V5015,M&C TechGroup Germany GmbH,TV PVDF DN  4/6,M&C,,"Union tee DN4/6, material: PVDF.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,19.2,1,30,1
Product_00972,05V5020,M&C TechGroup Germany GmbH,TV PVDF DN  6/8,M&C,,"Union tee DN6/8, material: PVDF.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,25.1,1,30,1
Product_00973,05V5025,M&C TechGroup Germany GmbH,TV PVDF DN 10/12,M&C,,"Union tee DN10/12, material: PVDF.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,39.6,1,30,1
Product_00974,05V5030,M&C TechGroup Germany GmbH,TV PP   DN  4/6,M&C,,"Union tee DN4/6, material: PP.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,4.34,1,30,1
Product_00975,05V5035,M&C TechGroup Germany GmbH,TV PP   DN  6/8,M&C,,"Union tee DN6/8, material: PP.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,10,1,30,1
Product_00976,05V5040,M&C TechGroup Germany GmbH,TV PP   DN 10/12,M&C,,"Union tee DN10/12, material: PP.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,32.6,1,30,1
Product_00977,05V6000,M&C TechGroup Germany GmbH,EV PP   D6-DN4/6 Einstellversc,M&C,,Elbow connector 6mm-DN4/6 PP.,Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,2.93,1,30,1
Product_00978,05V6001,M&C TechGroup Germany GmbH,EV PP   D8-DN4/6 Einstellversc,M&C,,Elbow connector 8mm-DN4/6 PP.,Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,3.68,1,30,1
Product_00979,05V6003,M&C TechGroup Germany GmbH,EV PP   D8-DN6/8,M&C,,Adjustable connector 8mm/DN6/8 PP.,Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,3.14,1,30,1
Product_00980,05V6005,M&C TechGroup Germany GmbH,EV PP   D12-DN10/12,M&C,,Adjustable connector 12mm/DN10/12 PP.,Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,24.8,1,30,1
Product_00981,05V6010,M&C TechGroup Germany GmbH,EV PVDF D6-DN4/6 Einstellversc,M&C,,Elbow connector 6mm-DN4/6 PV.,Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,7.19,1,30,1
Product_00982,05V6011,M&C TechGroup Germany GmbH,EV PVDF D8-DN4/6,M&C,,Adjustable connector 8mm/DN4/6 PV.,Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,10.6,1,30,1
Product_00983,05V6015,M&C TechGroup Germany GmbH,EV PVDF D12-DN10/12,M&C,,Adjustable connector 12mm/DN10/12 PV.,Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,28.2,1,30,1
Product_00984,05V6025,M&C TechGroup Germany GmbH,EV PVDF D8-DN6/8,M&C,,Adjustable connector 8mm/DN6/8 PV.,Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,11.3,1,30,1
Product_00985,05V6030,M&C TechGroup Germany GmbH,Anschlußad.Winkel PV GL25-6/8,M&C,,Elbow connector/adaptor GL25 DN6/8 PV.,Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,33.3,1,30,1
Product_00986,05V6035,M&C TechGroup Germany GmbH,Anschlußad.Winkel PV GL25-4/6,M&C,,Elbow connector/adaptor GL25 DN4/6 PV.,Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,32.6,1,30,1
Product_00987,05V6045,M&C TechGroup Germany GmbH,"WE PVDF DN   4/6 - NPT 1/8""",M&C,,"Elbow male connector DN4/6-NPT1/8"", material: PVDF.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,7.3,1,30,1
Product_00988,05V6060,M&C TechGroup Germany GmbH,"WE PVDF DN   4/6 - NPT 1/4""",M&C,,"Elbow male connector DN4/6-NPT1/4"", material: PVDF.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,10.8,1,30,1
Product_00989,05V6065,M&C TechGroup Germany GmbH,"WE PVDF DN   6/8 - NPT 1/4""",M&C,,"Elbow male connector DN6/8-NPT1/4"", material: PVDF.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,13,1,30,1
Product_00990,05V6075,M&C TechGroup Germany GmbH,"WE PVDF DN   4/6 - NPT 3/8""",M&C,,"Elbow male connector DN4/6-NPT3/8"", material: PVDF.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,14.1,1,30,1
Product_00991,05V6110,M&C TechGroup Germany GmbH,"WE PP   DN   4/6 - NPT 1/4""",M&C,,"Elbow male connector DN4/6-NPT1/4"", material: PP.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,3.99,1,30,1
Product_00993,05V6500,M&C TechGroup Germany GmbH,Klemmring DN 4/6  PP,M&C,,"Ferrule DN4/6, material: PP.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,0.38,1,30,1
,05V6502,M&C TechGroup Germany GmbH,Klemmring DN 6/8  PP,M&C,,"Ferrule DN6/8, material: PP.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,0.56,1,30,1
Product_00994,05V6504,M&C TechGroup Germany GmbH,Klemmring DN 10/12    PP,M&C,,"Ferrule DN10/12, material: PP.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,0.76,1,30,1
Product_00995,05V6505,M&C TechGroup Germany GmbH,Überwurfmutter DN 4/6  PP,M&C,,"Spare parts union nut M10-4/6, material PP.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,0.44,1,30,1
Product_00996,05V6600,M&C TechGroup Germany GmbH,Klemmring DN 4/6    PVDF,M&C,,"Ferrule DN4/6, material: PVDF.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,0.56,1,30,1
Product_00997,05V6602,M&C TechGroup Germany GmbH,Klemmring DN 6/8    PVDF,M&C,,"Ferrule DN6/8, material: PVDF.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,0.76,1,30,1
Product_00998,05V6605,M&C TechGroup Germany GmbH,Überwurfmutter DN 4/6     PVDF,M&C,,"Spare parts union nut M10-4/6, material PVDF.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,0.85,1,30,1
Product_00999,05V6607,M&C TechGroup Germany GmbH,Überwurfmutter DN 6/8     PVDF,M&C,,Nut M14-6/8 PV.,Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,1.11,1,30,1
Product_01000,06V1000,M&C TechGroup Germany GmbH,VS PTFE D 6,M&C,,Union tube connector PTFE VS 6mm tube.,Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,36.6,1,30,1
Product_01001,06V7000,M&C TechGroup Germany GmbH,"Blindstopfen PTFE G1/8""",M&C,,"Blind Plug G1/8"", material: PTFE.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,8.85,1,30,1
Product_01002,06V7005,M&C TechGroup Germany GmbH,"Blindstopfen PTFE G1/4""",M&C,,"Blind plug G1/4"", material: PTFE.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,22,1,30,1
Product_01003,06V7010,M&C TechGroup Germany GmbH,"Blindstopfen PTFE G3/8""",M&C,,"Blind Plug G3/8"", material: PTFE.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,29.7,1,30,1
Product_01004,06V7015,M&C TechGroup Germany GmbH,"Blindstopfen PVDF G1/8""",M&C,,"Blind Plug G1/8"", material: PVDF.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,4.78,1,30,1
Product_01005,06V7020,M&C TechGroup Germany GmbH,"Blindstopfen PVDF G1/4""",M&C,,"Blind Plug G1/4"", material: PVDF.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,6.51,1,30,1
Product_01006,06V7025,M&C TechGroup Germany GmbH,"Blindstopfen PVDF G3/8""",M&C,,"Blind Plug G3/8"", material: PVDF.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,14,1,30,1
Product_01007,06V8000,M&C TechGroup Germany GmbH,"ST PP DN 4 - G 1/8""",M&C,,"Hose nozzles D4-G1/8"", material: PP.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,3.11,1,30,1
Product_01008,06V8010,M&C TechGroup Germany GmbH,"ST PP DN 6 - G 1/8""",M&C,,"Hose nozzles D6-G1/8"", material: PP.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,5.53,1,30,1
Product_01009,06V8015,M&C TechGroup Germany GmbH,"ST PP DN 8 - G 1/8""",M&C,,"Hose nozzles D8-G1/8"", material: PP.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,4.13,1,30,1
Product_01010,06V8020,M&C TechGroup Germany GmbH,"ST PP DN 4 - G 1/4""",M&C,,"Hose nozzles D4-G1/4"", material: PP.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,4.31,1,30,1
Product_01011,06V8025,M&C TechGroup Germany GmbH,"ST PP DN 6 - G 1/4""",M&C,,"Hose nozzles D6-G1/4"", material: PP.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,6.04,1,30,1
Product_01012,06V8030,M&C TechGroup Germany GmbH,"ST PP DN 8 - G 1/4""",M&C,,"Hose nozzles D8-G1/4"", material: PP.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,4.13,1,30,1
Product_01013,06V8035,M&C TechGroup Germany GmbH,"ST PP DN 4 - G 3/8""",M&C,,"Hose nozzles D4-G3/8"", material: PP.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,4.78,1,30,1
Product_01014,06V8040,M&C TechGroup Germany GmbH,"ST PP DN 6 - G 3/8""",M&C,,"Hose nozzles D6-G3/8"", material: PP.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,5.21,1,30,1
Product_01015,06V8045,M&C TechGroup Germany GmbH,"ST PP DN 8 - G 3/8""",M&C,,"Hose nozzles D8-G3/8"", material: PP.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,5.43,1,30,1
